,Day,Hour,Keypresses,keypresses_over_last_24_hours
8091,2021-08-24,3,0,23896.0
8092,2021-08-24,4,0,23896.0
8093,2021-08-24,5,0,23896.0
8094,2021-08-24,6,0,23896.0
8095,2021-08-24,7,0,23896.0
8096,2021-08-24,8,0,23896.0
8097,2021-08-24,9,55,23951.0
8098,2021-08-24,10,0,23917.0
8099,2021-08-24,11,1652,23813.0
8100,2021-08-24,12,1699,25506.0
8101,2021-08-24,13,1952,18970.0
8102,2021-08-24,14,1502,19001.0
8103,2021-08-24,15,1631,17502.0
8104,2021-08-24,16,2839,18524.0
8105,2021-08-24,17,2947,19808.0
8106,2021-08-24,18,2810,19811.0
8107,2021-08-24,19,386,19245.0
8108,2021-08-24,20,1453,20686.0
8109,2021-08-24,21,4153,24838.0
8110,2021-08-24,22,6037,30875.0
8111,2021-08-24,23,804,31339.0
8112,2021-08-25,0,690,31610.0
8113,2021-08-25,1,189,30799.0
8114,2021-08-25,2,0,30799.0
8115,2021-08-25,3,0,30799.0
8116,2021-08-25,4,0,30799.0
8117,2021-08-25,5,0,30799.0
8118,2021-08-25,6,0,30799.0
8119,2021-08-25,7,0,30799.0
8120,2021-08-25,8,0,30799.0
8121,2021-08-25,9,0,30744.0
8122,2021-08-25,10,1405,32149.0
8123,2021-08-25,11,153,30650.0
8124,2021-08-25,12,112,29063.0
8125,2021-08-25,13,659,27770.0
8126,2021-08-25,14,124,26392.0
8127,2021-08-25,15,3851,28612.0
8128,2021-08-25,16,210,25983.0
8129,2021-08-25,17,340,23376.0
8130,2021-08-25,18,3027,23593.0
8131,2021-08-25,19,5223,28430.0
8132,2021-08-25,20,0,26977.0
8133,2021-08-25,21,0,22824.0
8134,2021-08-25,22,3834,20621.0
8135,2021-08-25,23,306,20123.0
8136,2021-08-26,0,0,19433.0
8137,2021-08-26,1,0,19244.0
8138,2021-08-26,2,0,19244.0
8139,2021-08-26,3,0,19244.0
8140,2021-08-26,4,0,19244.0
8141,2021-08-26,5,0,19244.0
8142,2021-08-26,6,0,19244.0
8143,2021-08-26,7,0,19244.0
8144,2021-08-26,8,0,19244.0
8145,2021-08-26,9,0,19244.0
8146,2021-08-26,10,0,17839.0
8147,2021-08-26,11,0,17686.0
8148,2021-08-26,12,0,17574.0
8149,2021-08-26,13,0,16915.0
8150,2021-08-26,14,0,16791.0
8151,2021-08-26,15,0,12940.0
8152,2021-08-26,16,0,12730.0
8153,2021-08-26,17,3433,15823.0
8154,2021-08-26,18,7043,19839.0
8155,2021-08-26,19,1834,16450.0
8156,2021-08-26,20,128,16578.0
8157,2021-08-26,21,0,16578.0
8158,2021-08-26,22,0,12744.0
8159,2021-08-26,23,0,12438.0
8160,2021-08-27,0,0,12438.0
8161,2021-08-27,1,0,12438.0
8162,2021-08-27,2,0,12438.0
8163,2021-08-27,3,0,12438.0
8164,2021-08-27,4,0,12438.0
8165,2021-08-27,5,0,12438.0
8166,2021-08-27,6,0,12438.0
8167,2021-08-27,7,0,12438.0
8168,2021-08-27,8,0,12438.0
8169,2021-08-27,9,0,12438.0
8170,2021-08-27,10,0,12438.0
8171,2021-08-27,11,0,12438.0
8172,2021-08-27,12,82,12520.0
8173,2021-08-27,13,0,12520.0
8174,2021-08-27,14,0,12520.0
8175,2021-08-27,15,0,12520.0
8176,2021-08-27,16,0,12520.0
8177,2021-08-27,17,0,9087.0
8178,2021-08-27,18,0,2044.0
8179,2021-08-27,19,0,210.0
8180,2021-08-27,20,0,82.0
8181,2021-08-27,21,0,82.0
8182,2021-08-27,22,0,82.0
8183,2021-08-27,23,0,82.0
8184,2021-08-28,0,0,82.0
8185,2021-08-28,1,0,82.0
8186,2021-08-28,2,0,82.0
8187,2021-08-28,3,0,82.0
8188,2021-08-28,4,0,82.0
8189,2021-08-28,5,0,82.0
8190,2021-08-28,6,0,82.0
8191,2021-08-28,7,0,82.0
8192,2021-08-28,8,0,82.0
8193,2021-08-28,9,0,82.0
8194,2021-08-28,10,0,82.0
8195,2021-08-28,11,0,82.0
8196,2021-08-28,12,0,0.0
8197,2021-08-28,13,0,0.0
8198,2021-08-28,14,0,0.0
8199,2021-08-28,15,0,0.0
8200,2021-08-28,16,0,0.0
8201,2021-08-28,17,0,0.0
8202,2021-08-28,18,0,0.0
8203,2021-08-28,19,0,0.0
8204,2021-08-28,20,0,0.0
8205,2021-08-28,21,0,0.0
8206,2021-08-28,22,0,0.0
8207,2021-08-28,23,0,0.0
8208,2021-08-29,0,0,0.0
8209,2021-08-29,1,0,0.0
8210,2021-08-29,2,0,0.0
8211,2021-08-29,3,0,0.0
8212,2021-08-29,4,0,0.0
8213,2021-08-29,5,0,0.0
8214,2021-08-29,6,0,0.0
8215,2021-08-29,7,0,0.0
8216,2021-08-29,8,0,0.0
8217,2021-08-29,9,0,0.0
8218,2021-08-29,10,0,0.0
8219,2021-08-29,11,0,0.0
8220,2021-08-29,12,0,0.0
8221,2021-08-29,13,0,0.0
8222,2021-08-29,14,0,0.0
8223,2021-08-29,15,0,0.0
8224,2021-08-29,16,0,0.0
8225,2021-08-29,17,0,0.0
8226,2021-08-29,18,0,0.0
8227,2021-08-29,19,942,942.0
8228,2021-08-29,20,0,942.0
8229,2021-08-29,21,0,942.0
8230,2021-08-29,22,0,942.0
8231,2021-08-29,23,0,942.0
8232,2021-08-30,0,0,942.0
8233,2021-08-30,1,0,942.0
8234,2021-08-30,2,0,942.0
8235,2021-08-30,3,0,942.0
8236,2021-08-30,4,0,942.0
8237,2021-08-30,5,0,942.0
8238,2021-08-30,6,0,942.0
8239,2021-08-30,7,0,942.0
8240,2021-08-30,8,0,942.0
8241,2021-08-30,9,0,942.0
8242,2021-08-30,10,0,942.0
8243,2021-08-30,11,0,942.0
8244,2021-08-30,12,0,942.0
8245,2021-08-30,13,449,1391.0
8246,2021-08-30,14,506,1897.0
8247,2021-08-30,15,6042,7939.0
8248,2021-08-30,16,5559,13498.0
8249,2021-08-30,17,1384,14882.0
8250,2021-08-30,18,3395,18277.0
8251,2021-08-30,19,0,17335.0
8252,2021-08-30,20,1616,18951.0
8253,2021-08-30,21,1549,20500.0
8254,2021-08-30,22,6016,26516.0
8255,2021-08-30,23,3486,30002.0
8256,2021-08-31,0,1661,31663.0
8257,2021-08-31,1,3501,35164.0
8258,2021-08-31,2,114,35278.0
8259,2021-08-31,3,0,35278.0
8260,2021-08-31,4,0,35278.0
8261,2021-08-31,5,0,35278.0
8262,2021-08-31,6,0,35278.0
8263,2021-08-31,7,0,35278.0
8264,2021-08-31,8,0,35278.0
8265,2021-08-31,9,0,35278.0
8266,2021-08-31,10,0,35278.0
8267,2021-08-31,11,0,35278.0
8268,2021-08-31,12,3874,39152.0
8269,2021-08-31,13,1,38704.0
8270,2021-08-31,14,1928,40126.0
8271,2021-08-31,15,1908,35992.0
8272,2021-08-31,16,5311,35744.0
8273,2021-08-31,17,3864,38224.0
8274,2021-08-31,18,7478,42307.0
8275,2021-08-31,19,0,42307.0
8276,2021-08-31,20,0,40691.0
8277,2021-08-31,21,159,39301.0
8278,2021-08-31,22,2767,36052.0
8279,2021-08-31,23,5672,38238.0
8280,2021-09-01,0,5993,42570.0
8281,2021-09-01,1,3833,42902.0
8282,2021-09-01,2,7,42795.0
8283,2021-09-01,3,0,42795.0
8284,2021-09-01,4,0,42795.0
8285,2021-09-01,5,0,42795.0
8286,2021-09-01,6,0,42795.0
8287,2021-09-01,7,0,42795.0
8288,2021-09-01,8,0,42795.0
8289,2021-09-01,9,0,42795.0
8290,2021-09-01,10,1072,43867.0
8291,2021-09-01,11,2396,46263.0
8292,2021-09-01,12,450,42839.0
8293,2021-09-01,13,820,43658.0
8294,2021-09-01,14,4816,46546.0
8295,2021-09-01,15,97,44735.0
8296,2021-09-01,16,145,39569.0
8297,2021-09-01,17,0,35705.0
8298,2021-09-01,18,0,28227.0
8299,2021-09-01,19,0,28227.0
8300,2021-09-01,20,69,28296.0
8301,2021-09-01,21,1,28138.0
8302,2021-09-01,22,0,25371.0
8303,2021-09-01,23,0,19699.0
8304,2021-09-02,0,0,13706.0
8305,2021-09-02,1,0,9873.0
8306,2021-09-02,2,0,9866.0
8307,2021-09-02,3,0,9866.0
8308,2021-09-02,4,0,9866.0
8309,2021-09-02,5,0,9866.0
8310,2021-09-02,6,0,9866.0
8311,2021-09-02,7,0,9866.0
8312,2021-09-02,8,0,9866.0
8313,2021-09-02,9,0,9866.0
8314,2021-09-02,10,0,8794.0
8315,2021-09-02,11,0,6398.0
8316,2021-09-02,12,0,5948.0
8317,2021-09-02,13,0,5128.0
8318,2021-09-02,14,144,456.0
8319,2021-09-02,15,5392,5751.0
8320,2021-09-02,16,1639,7245.0
8321,2021-09-02,17,3691,10936.0
8322,2021-09-02,18,3624,14560.0
8323,2021-09-02,19,0,14560.0
8324,2021-09-02,20,0,14491.0
8325,2021-09-02,21,0,14490.0
8326,2021-09-02,22,1085,15575.0
8327,2021-09-02,23,1301,16876.0
8328,2021-09-03,0,617,17493.0
8329,2021-09-03,1,0,17493.0
8330,2021-09-03,2,0,17493.0
8331,2021-09-03,3,0,17493.0
8332,2021-09-03,4,0,17493.0
8333,2021-09-03,5,0,17493.0
8334,2021-09-03,6,0,17493.0
8335,2021-09-03,7,0,17493.0
8336,2021-09-03,8,0,17493.0
8337,2021-09-03,9,893,18386.0
8338,2021-09-03,10,0,18386.0
8339,2021-09-03,11,0,18386.0
8340,2021-09-03,12,0,18386.0
8341,2021-09-03,13,0,18386.0
8342,2021-09-03,14,311,18553.0
8343,2021-09-03,15,120,13281.0
8344,2021-09-03,16,94,11736.0
8345,2021-09-03,17,0,8045.0
8346,2021-09-03,18,0,4421.0
8347,2021-09-03,19,0,4421.0
8348,2021-09-03,20,2053,6474.0
8349,2021-09-03,21,1094,7568.0
8350,2021-09-03,22,53,6536.0
8351,2021-09-03,23,1810,7045.0
8352,2021-09-04,0,220,6648.0
8353,2021-09-04,1,0,6648.0
8354,2021-09-04,2,0,6648.0
8355,2021-09-04,3,0,6648.0
8356,2021-09-04,4,0,6648.0
8357,2021-09-04,5,0,6648.0
8358,2021-09-04,6,0,6648.0
8359,2021-09-04,7,0,6648.0
8360,2021-09-04,8,0,6648.0
8361,2021-09-04,9,0,5755.0
8362,2021-09-04,10,0,5755.0
8363,2021-09-04,11,0,5755.0
8364,2021-09-04,12,0,5755.0
8365,2021-09-04,13,0,5755.0
8366,2021-09-04,14,0,5444.0
8367,2021-09-04,15,0,5324.0
8368,2021-09-04,16,0,5230.0
8369,2021-09-04,17,0,5230.0
8370,2021-09-04,18,0,5230.0
8371,2021-09-04,19,0,5230.0
8372,2021-09-04,20,0,3177.0
8373,2021-09-04,21,0,2083.0
8374,2021-09-04,22,1776,3806.0
8375,2021-09-04,23,4203,6199.0
8376,2021-09-05,0,4018,9997.0
8377,2021-09-05,1,2131,12128.0
8378,2021-09-05,2,3,12131.0
8379,2021-09-05,3,0,12131.0
8380,2021-09-05,4,0,12131.0
8381,2021-09-05,5,0,12131.0
8382,2021-09-05,6,0,12131.0
8383,2021-09-05,7,0,12131.0
8384,2021-09-05,8,0,12131.0
8385,2021-09-05,9,0,12131.0
8386,2021-09-05,10,0,12131.0
8387,2021-09-05,11,0,12131.0
8388,2021-09-05,12,0,12131.0
8389,2021-09-05,13,0,12131.0
8390,2021-09-05,14,0,12131.0
8391,2021-09-05,15,0,12131.0
8392,2021-09-05,16,0,12131.0
8393,2021-09-05,17,0,12131.0
8394,2021-09-05,18,0,12131.0
8395,2021-09-05,19,0,12131.0
8396,2021-09-05,20,0,12131.0
8397,2021-09-05,21,0,12131.0
8398,2021-09-05,22,0,10355.0
8399,2021-09-05,23,0,6152.0
8400,2021-09-06,0,0,2134.0
8401,2021-09-06,1,0,3.0
8402,2021-09-06,2,0,0.0
8403,2021-09-06,3,0,0.0
8404,2021-09-06,4,0,0.0
8405,2021-09-06,5,0,0.0
8406,2021-09-06,6,0,0.0
8407,2021-09-06,7,0,0.0
8408,2021-09-06,8,0,0.0
8409,2021-09-06,9,0,0.0
8410,2021-09-06,10,0,0.0
8411,2021-09-06,11,0,0.0
8412,2021-09-06,12,2489,2489.0
8413,2021-09-06,13,1758,4247.0
8414,2021-09-06,14,1486,5733.0
8415,2021-09-06,15,2735,8468.0
8416,2021-09-06,16,3799,12267.0
8417,2021-09-06,17,1359,13626.0
8418,2021-09-06,18,18,13644.0
8419,2021-09-06,19,0,13644.0
8420,2021-09-06,20,0,13644.0
8421,2021-09-06,21,0,13644.0
8422,2021-09-06,22,3345,16989.0
8423,2021-09-06,23,4003,20992.0
8424,2021-09-07,0,5149,26141.0
8425,2021-09-07,1,4746,30887.0
8426,2021-09-07,2,0,30887.0
8427,2021-09-07,3,0,30887.0
8428,2021-09-07,4,0,30887.0
8429,2021-09-07,5,0,30887.0
8430,2021-09-07,6,0,30887.0
8431,2021-09-07,7,0,30887.0
8432,2021-09-07,8,3733,34620.0
8433,2021-09-07,9,4254,38874.0
8434,2021-09-07,10,3733,42607.0
8435,2021-09-07,11,3240,45847.0
8436,2021-09-07,12,2801,46159.0
8437,2021-09-07,13,327,44728.0
8438,2021-09-07,14,1951,45193.0
8439,2021-09-07,15,0,42458.0
8440,2021-09-07,16,0,38659.0
8441,2021-09-07,17,0,37300.0
8442,2021-09-07,18,0,37282.0
8443,2021-09-07,19,0,37282.0
8444,2021-09-07,20,1124,38406.0
8445,2021-09-07,21,4460,42866.0
8446,2021-09-07,22,2805,42326.0
8447,2021-09-07,23,4089,42412.0
8448,2021-09-08,0,0,37263.0
8449,2021-09-08,1,0,32517.0
8450,2021-09-08,2,0,32517.0
8451,2021-09-08,3,0,32517.0
8452,2021-09-08,4,0,32517.0
8453,2021-09-08,5,0,32517.0
8454,2021-09-08,6,0,32517.0
8455,2021-09-08,7,0,32517.0
8456,2021-09-08,8,0,28784.0
8457,2021-09-08,9,0,24530.0
8458,2021-09-08,10,0,20797.0
8459,2021-09-08,11,4844,22401.0
8460,2021-09-08,12,8617,28217.0
8461,2021-09-08,13,1985,29875.0
8462,2021-09-08,14,2524,30448.0
8463,2021-09-08,15,7522,37970.0
8464,2021-09-08,16,7229,45199.0
8465,2021-09-08,17,5200,50399.0
8466,2021-09-08,18,8263,58662.0
8467,2021-09-08,19,1754,60416.0
8468,2021-09-08,20,761,60053.0
8469,2021-09-08,21,0,55593.0
8470,2021-09-08,22,0,52788.0
8471,2021-09-08,23,0,48699.0
8472,2021-09-09,0,0,48699.0
8473,2021-09-09,1,0,48699.0
8474,2021-09-09,2,0,48699.0
8475,2021-09-09,3,0,48699.0
8476,2021-09-09,4,0,48699.0
8477,2021-09-09,5,0,48699.0
8478,2021-09-09,6,0,48699.0
8479,2021-09-09,7,0,48699.0
8480,2021-09-09,8,0,48699.0
8481,2021-09-09,9,0,48699.0
8482,2021-09-09,10,0,48699.0
8483,2021-09-09,11,0,43855.0
8484,2021-09-09,12,0,35238.0
8485,2021-09-09,13,0,33253.0
8486,2021-09-09,14,0,30729.0
8487,2021-09-09,15,2438,25645.0
8488,2021-09-09,16,8410,26826.0
8489,2021-09-09,17,2657,24283.0
8490,2021-09-09,18,4652,20672.0
8491,2021-09-09,19,2288,21206.0
8492,2021-09-09,20,0,20445.0
8493,2021-09-09,21,0,20445.0
8494,2021-09-09,22,0,20445.0
8495,2021-09-09,23,1632,22077.0
8496,2021-09-10,0,1902,23979.0
8497,2021-09-10,1,0,23979.0
8498,2021-09-10,2,0,23979.0
8499,2021-09-10,3,0,23979.0
8500,2021-09-10,4,0,23979.0
8501,2021-09-10,5,0,23979.0
8502,2021-09-10,6,0,23979.0
8503,2021-09-10,7,0,23979.0
8504,2021-09-10,8,1648,25627.0
8505,2021-09-10,9,3775,29402.0
8506,2021-09-10,10,5336,34738.0
8507,2021-09-10,11,3047,37785.0
8508,2021-09-10,12,0,37785.0
8509,2021-09-10,13,0,37785.0
8510,2021-09-10,14,0,37785.0
8511,2021-09-10,15,0,35347.0
8512,2021-09-10,16,728,27665.0
8513,2021-09-10,17,6778,31786.0
8514,2021-09-10,18,885,28019.0
8515,2021-09-10,19,0,25731.0
8516,2021-09-10,20,318,26049.0
8517,2021-09-10,21,52,26101.0
8518,2021-09-10,22,3,26104.0
8519,2021-09-10,23,1071,25543.0
8520,2021-09-11,0,1690,25331.0
8521,2021-09-11,1,2203,27534.0
8522,2021-09-11,2,2232,29766.0
8523,2021-09-11,3,120,29886.0
8524,2021-09-11,4,0,29886.0
8525,2021-09-11,5,0,29886.0
8526,2021-09-11,6,0,29886.0
8527,2021-09-11,7,0,29886.0
8528,2021-09-11,8,0,28238.0
8529,2021-09-11,9,0,24463.0
8530,2021-09-11,10,0,19127.0
8531,2021-09-11,11,2335,18415.0
8532,2021-09-11,12,506,18921.0
8533,2021-09-11,13,3092,22013.0
8534,2021-09-11,14,5492,27505.0
8535,2021-09-11,15,3183,30688.0
8536,2021-09-11,16,4120,34080.0
8537,2021-09-11,17,345,27647.0
8538,2021-09-11,18,810,27572.0
8539,2021-09-11,19,372,27944.0
8540,2021-09-11,20,6179,33805.0
8541,2021-09-11,21,801,34554.0
8542,2021-09-11,22,1261,35812.0
8543,2021-09-11,23,2835,37576.0
8544,2021-09-12,0,2008,37894.0
8545,2021-09-12,1,0,35691.0
8546,2021-09-12,2,0,33459.0
8547,2021-09-12,3,0,33339.0
8548,2021-09-12,4,0,33339.0
8549,2021-09-12,5,0,33339.0
8550,2021-09-12,6,0,33339.0
8551,2021-09-12,7,0,33339.0
8552,2021-09-12,8,0,33339.0
8553,2021-09-12,9,0,33339.0
8554,2021-09-12,10,2423,35762.0
8555,2021-09-12,11,211,33638.0
8556,2021-09-12,12,729,33861.0
8557,2021-09-12,13,4399,35168.0
8558,2021-09-12,14,1782,31458.0
8559,2021-09-12,15,0,28275.0
8560,2021-09-12,16,0,24155.0
8561,2021-09-12,17,0,23810.0
8562,2021-09-12,18,0,23000.0
8563,2021-09-12,19,0,22628.0
8564,2021-09-12,20,0,16449.0
8565,2021-09-12,21,0,15648.0
8566,2021-09-12,22,0,14387.0
8567,2021-09-12,23,1860,13412.0
8568,2021-09-13,0,5756,17160.0
8569,2021-09-13,1,1296,18456.0
8570,2021-09-13,2,0,18456.0
8571,2021-09-13,3,0,18456.0
8572,2021-09-13,4,0,18456.0
8573,2021-09-13,5,0,18456.0
8574,2021-09-13,6,0,18456.0
8575,2021-09-13,7,0,18456.0
8576,2021-09-13,8,0,18456.0
8577,2021-09-13,9,0,18456.0
8578,2021-09-13,10,0,16033.0
8579,2021-09-13,11,1503,17325.0
8580,2021-09-13,12,1368,17964.0
8581,2021-09-13,13,0,13565.0
8582,2021-09-13,14,5042,16825.0
8583,2021-09-13,15,5857,22682.0
8584,2021-09-13,16,7678,30360.0
8585,2021-09-13,17,1681,32041.0
8586,2021-09-13,18,3446,35487.0
8587,2021-09-13,19,28,35515.0
8588,2021-09-13,20,1875,37390.0
8589,2021-09-13,21,1594,38984.0
8590,2021-09-13,22,1819,40803.0
8591,2021-09-13,23,2040,40983.0
8592,2021-09-14,0,3921,39148.0
8593,2021-09-14,1,0,37852.0
8594,2021-09-14,2,0,37852.0
8595,2021-09-14,3,0,37852.0
8596,2021-09-14,4,0,37852.0
8597,2021-09-14,5,0,37852.0
8598,2021-09-14,6,0,37852.0
8599,2021-09-14,7,0,37852.0
8600,2021-09-14,8,1691,39543.0
8601,2021-09-14,9,6531,46074.0
8602,2021-09-14,10,3343,49417.0
8603,2021-09-14,11,5994,53908.0
8604,2021-09-14,12,1676,54216.0
8605,2021-09-14,13,0,54216.0
8606,2021-09-14,14,934,50108.0
8607,2021-09-14,15,7689,51940.0
8608,2021-09-14,16,4606,48868.0
8609,2021-09-14,17,2967,50154.0
8610,2021-09-14,18,8,46716.0
8611,2021-09-14,19,0,46688.0
8612,2021-09-14,20,0,44813.0
8613,2021-09-14,21,3174,46393.0
8614,2021-09-14,22,3343,47917.0
8615,2021-09-14,23,4988,50865.0
8616,2021-09-15,0,3415,50359.0
8617,2021-09-15,1,1104,51463.0
8618,2021-09-15,2,0,51463.0
8619,2021-09-15,3,0,51463.0
8620,2021-09-15,4,0,51463.0
8621,2021-09-15,5,0,51463.0
8622,2021-09-15,6,0,51463.0
8623,2021-09-15,7,0,51463.0
8624,2021-09-15,8,0,49772.0
8625,2021-09-15,9,559,43800.0
8626,2021-09-15,10,700,41157.0
8627,2021-09-15,11,4722,39885.0
8628,2021-09-15,12,4515,42724.0
8629,2021-09-15,13,2,42726.0
8630,2021-09-15,14,4352,46144.0
8631,2021-09-15,15,5011,43466.0
8632,2021-09-15,16,7056,45916.0
8633,2021-09-15,17,4806,47755.0
8634,2021-09-15,18,1467,49214.0
8635,2021-09-15,19,1475,50689.0
8636,2021-09-15,20,72,50761.0
8637,2021-09-15,21,1599,49186.0
8638,2021-09-15,22,1292,47135.0
8639,2021-09-15,23,3265,45412.0
8640,2021-09-16,0,4072,46069.0
8641,2021-09-16,1,5008,49973.0
8642,2021-09-16,2,10,49983.0
8643,2021-09-16,3,0,49983.0
8644,2021-09-16,4,0,49983.0
8645,2021-09-16,5,0,49983.0
8646,2021-09-16,6,0,49983.0
8647,2021-09-16,7,0,49983.0
8648,2021-09-16,8,0,49983.0
8649,2021-09-16,9,101,49525.0
8650,2021-09-16,10,15446,64271.0
8651,2021-09-16,11,3767,63316.0
8652,2021-09-16,12,1529,60330.0
8653,2021-09-16,13,0,60328.0
8654,2021-09-16,14,2568,58544.0
8655,2021-09-16,15,4633,58166.0
8656,2021-09-16,16,3453,54563.0
8657,2021-09-16,17,2405,52162.0
8658,2021-09-16,18,6993,57688.0
8659,2021-09-16,19,1594,57807.0
8660,2021-09-16,20,0,57735.0
8661,2021-09-16,21,0,56136.0
8662,2021-09-16,22,0,54844.0
8663,2021-09-16,23,0,51579.0
8664,2021-09-17,0,0,47507.0
8665,2021-09-17,1,0,42499.0
8666,2021-09-17,2,0,42489.0
8667,2021-09-17,3,0,42489.0
8668,2021-09-17,4,0,42489.0
8669,2021-09-17,5,0,42489.0
8670,2021-09-17,6,0,42489.0
8671,2021-09-17,7,0,42489.0
8672,2021-09-17,8,0,42489.0
8673,2021-09-17,9,0,42388.0
8674,2021-09-17,10,1555,28497.0
8675,2021-09-17,11,1419,26149.0
8676,2021-09-17,12,1008,25628.0
8677,2021-09-17,13,1028,26656.0
8678,2021-09-17,14,776,24864.0
8679,2021-09-17,15,1784,22015.0
8680,2021-09-17,16,4656,23218.0
8681,2021-09-17,17,2158,22971.0
8682,2021-09-17,18,0,15978.0
8683,2021-09-17,19,0,14384.0
8684,2021-09-17,20,213,14597.0
8685,2021-09-17,21,1337,15934.0
8686,2021-09-17,22,1242,17176.0
8687,2021-09-17,23,3865,21041.0
8688,2021-09-18,0,1037,22078.0
8689,2021-09-18,1,1892,23970.0
8690,2021-09-18,2,0,23970.0
8691,2021-09-18,3,0,23970.0
8692,2021-09-18,4,0,23970.0
8693,2021-09-18,5,0,23970.0
8694,2021-09-18,6,0,23970.0
8695,2021-09-18,7,0,23970.0
8696,2021-09-18,8,0,23970.0
8697,2021-09-18,9,0,23970.0
8698,2021-09-18,10,714,23129.0
8699,2021-09-18,11,1307,23017.0
8700,2021-09-18,12,12,22021.0
8701,2021-09-18,13,0,20993.0
8702,2021-09-18,14,64,20281.0
8703,2021-09-18,15,2759,21256.0
8704,2021-09-18,16,524,17124.0
8705,2021-09-18,17,0,14966.0
8706,2021-09-18,18,0,14966.0
8707,2021-09-18,19,0,14966.0
8708,2021-09-18,20,0,14753.0
8709,2021-09-18,21,0,13416.0
8710,2021-09-18,22,0,12174.0
8711,2021-09-18,23,112,8421.0
8712,2021-09-19,0,0,7384.0
8713,2021-09-19,1,0,5492.0
8714,2021-09-19,2,0,5492.0
8715,2021-09-19,3,0,5492.0
8716,2021-09-19,4,0,5492.0
8717,2021-09-19,5,0,5492.0
8718,2021-09-19,6,0,5492.0
8719,2021-09-19,7,0,5492.0
8720,2021-09-19,8,0,5492.0
8721,2021-09-19,9,202,5694.0
8722,2021-09-19,10,1808,6788.0
8723,2021-09-19,11,111,5592.0
8724,2021-09-19,12,48,5628.0
8725,2021-09-19,13,3514,9142.0
8726,2021-09-19,14,2985,12063.0
8727,2021-09-19,15,0,9304.0
8728,2021-09-19,16,0,8780.0
8729,2021-09-19,17,0,8780.0
8730,2021-09-19,18,0,8780.0
8731,2021-09-19,19,0,8780.0
8732,2021-09-19,20,0,8780.0
8733,2021-09-19,21,0,8780.0
8734,2021-09-19,22,0,8780.0
8735,2021-09-19,23,0,8668.0
8736,2021-09-20,0,0,8668.0
8737,2021-09-20,1,0,8668.0
8738,2021-09-20,2,0,8668.0
8739,2021-09-20,3,0,8668.0
8740,2021-09-20,4,0,8668.0
8741,2021-09-20,5,0,8668.0
8742,2021-09-20,6,0,8668.0
8743,2021-09-20,7,0,8668.0
8744,2021-09-20,8,0,8668.0
8745,2021-09-20,9,1715,10181.0
8746,2021-09-20,10,2452,10825.0
8747,2021-09-20,11,861,11575.0
8748,2021-09-20,12,2003,13530.0
8749,2021-09-20,13,79,10095.0
8750,2021-09-20,14,7105,14215.0
8751,2021-09-20,15,7002,21217.0
8752,2021-09-20,16,7014,28231.0
8753,2021-09-20,17,3528,31759.0
8754,2021-09-20,18,1332,33091.0
8755,2021-09-20,19,1334,34425.0
8756,2021-09-20,20,348,34773.0
8757,2021-09-20,21,1126,35899.0
8758,2021-09-20,22,1050,36949.0
8759,2021-09-20,23,1168,38117.0
8760,2021-09-21,0,4,38121.0
8761,2021-09-21,1,0,38121.0
8762,2021-09-21,2,0,38121.0
8763,2021-09-21,3,0,38121.0
8764,2021-09-21,4,0,38121.0
8765,2021-09-21,5,0,38121.0
8766,2021-09-21,6,0,38121.0
8767,2021-09-21,7,1109,39230.0
8768,2021-09-21,8,1128,40358.0
8769,2021-09-21,9,4113,42756.0
8770,2021-09-21,10,4268,44572.0
8771,2021-09-21,11,5001,48712.0
8772,2021-09-21,12,0,46709.0
8773,2021-09-21,13,5803,52433.0
8774,2021-09-21,14,3264,48592.0
8775,2021-09-21,15,4620,46210.0
8776,2021-09-21,16,1834,41030.0
8777,2021-09-21,17,0,37502.0
8778,2021-09-21,18,0,36170.0
8779,2021-09-21,19,0,34836.0
8780,2021-09-21,20,0,34488.0
8781,2021-09-21,21,0,33362.0
8782,2021-09-21,22,1556,33868.0
8783,2021-09-21,23,1564,34264.0
8784,2021-09-22,0,1857,36117.0
8785,2021-09-22,1,3701,39818.0
8786,2021-09-22,2,6917,46735.0
8787,2021-09-22,3,634,47369.0
8788,2021-09-22,4,0,47369.0
8789,2021-09-22,5,0,47369.0
8790,2021-09-22,6,0,47369.0
8791,2021-09-22,7,0,46260.0
8792,2021-09-22,8,0,45132.0
8793,2021-09-22,9,0,41019.0
8794,2021-09-22,10,0,36751.0
8795,2021-09-22,11,0,31750.0
8796,2021-09-22,12,0,31750.0
8797,2021-09-22,13,4469,30416.0
8798,2021-09-22,14,6453,33605.0
8799,2021-09-22,15,5755,34740.0
8800,2021-09-22,16,8541,41447.0
8801,2021-09-22,17,5356,46803.0
8802,2021-09-22,18,3299,50102.0
8803,2021-09-22,19,2004,52106.0
8804,2021-09-22,20,7002,59108.0
8805,2021-09-22,21,1032,60140.0
8806,2021-09-22,22,1678,60262.0
8807,2021-09-22,23,2122,60820.0
8808,2021-09-23,0,3889,62852.0
8809,2021-09-23,1,4965,64116.0
8810,2021-09-23,2,91,57290.0
8811,2021-09-23,3,0,56656.0
8812,2021-09-23,4,0,56656.0
8813,2021-09-23,5,0,56656.0
8814,2021-09-23,6,0,56656.0
8815,2021-09-23,7,0,56656.0
8816,2021-09-23,8,0,56656.0
8817,2021-09-23,9,7261,63917.0
